-0.0116843	-0.00912225	-0.000819019	-1.66963	-0.52544	-2.07396	675.545
-0.011385	-0.00895093	-0.00086093	-1.66972	-0.522356	-2.07774	675.55
-0.228238	-0.119158	0.668318	0.945333	-2.71982	-2.17691	675.565
-0.0113362	-0.00934153	-0.000810408	-1.66915	-0.535613	-2.06626	675.57
-0.250065	-0.0708878	0.647883	1.0251	-2.84918	-0.318623	675.585
-0.252298	-0.0692657	0.655261	1.05994	-2.88187	-0.436903	675.59
-0.255755	-0.0686541	0.663065	-1.1172	2.97396	0.391465	675.605
0.0112642	0.00938063	0.00110813	-0.391077	1.32227	0.434414	675.61
-0.00473171	0.00543266	-0.00506722	2.28648	1.34387	2.81901	675.625
-0.247298	-0.0717809	0.647717	0.933114	-2.86272	-0.194485	675.64
-0.011129	-0.00967873	-0.000882889	-1.69716	-0.493675	-2.1029	675.645
-0.245475	-0.0689015	0.636751	0.928772	-2.89412	-0.119849	675.66
-0.251553	-0.0699611	0.662739	1.00153	-2.96758	-0.170392	675.665
-0.246121	-0.0658863	0.640926	0.941857	-2.86146	-0.152244	675.68
0.0115017	0.00904136	0.000943086	-0.433067	1.31989	0.472486	675.7
-0.0120683	-0.00903918	-0.000850054	-1.68045	-0.53383	-2.06924	675.715
0.0117226	0.00954587	0.000981613	-0.441031	1.32195	0.478478	675.72
-0.244028	-0.0606977	0.627918	0.903941	-2.76646	-0.18671	675.735
-0.249257	-0.062962	0.642836	0.936627	-2.87142	-0.152824	675.74
0.0115603	0.00947841	0.00101588	-0.428202	1.32128	0.465272	675.745
-0.243561	-0.0575886	0.633691	0.993678	-2.85969	-0.280844	675.748
-0.250438	-0.0589626	0.650946	1.0159	-2.90521	-0.279187	675.765
-0.252597	-0.0593875	0.656983	1.0041	-2.8898	-0.249407	675.77
-0.261834	-0.0608778	0.669416	-1.05978	3.06586	0.300017	675.775
-0.186626	-0.0834354	0.585552	0.702067	1.42279	-2.1301	675.78
0.011705	0.0102556	0.00118594	-0.467628	1.32002	0.498745	675.785
0.0111187	0.00997514	0.00107823	-0.446962	1.32308	0.480133	675.79
-0.254309	-0.0539487	0.660132	-1.09414	2.94343	0.374958	675.794
-0.247502	-0.0589059	0.648796	0.992178	-2.89207	-0.0745223	675.81
0.0106072	0.00985289	0.000913104	-0.444457	1.32087	0.477553	675.815
-0.24026	-0.053704	0.650856	-0.680085	2.06303	-0.380108	675.83
-0.237974	-0.0553707	0.639424	-0.650333	2.00378	-0.390073	675.835
-0.253942	-0.0576002	0.640208	-1.07608	3.19829	0.172956	675.84
-0.2596	-0.0559672	0.662822	-1.11421	3.06563	0.185115	675.855
0.00848615	-0.011097	0.000471519	-1.81691	0.738703	1.5763	675.86
-0.252275	-0.0572857	0.649085	0.988978	-2.8464	-0.143795	675.875
-0.244679	-0.0593265	0.634241	0.961158	-2.77939	0.00917719	675.88
-0.243436	-0.0532501	0.629568	1.01258	-2.80944	-0.0410669	675.885
-0.00873559	0.0117596	-0.000306541	-0.650759	-1.59301	-0.719784	675.89
-0.0114844	-0.00947966	-0.000536576	-1.62435	-0.631741	-1.99336	675.905
-0.00925039	0.0116762	-0.000297864	-0.665553	-1.58391	-0.736763	675.91
-0.0111773	-0.00986444	-0.00065942	-1.63068	-0.630426	-1.99423	675.925
-0.246932	-0.0492196	0.642776	1.10542	-2.90589	-0.0954304	675.93
-0.316035	-0.131082	0.769206	-0.0770342	0.928546	2.59593	675.945
-0.010691	-0.0103018	-0.000839491	-1.6404	-0.612744	-2.0121	675.95
-0.0107375	-0.00987635	-0.000653119	-1.64072	-0.611743	-2.01249	675.955
-0.313184	-0.124811	0.768707	-0.182625	0.917286	2.63452	675.97
-0.0109692	-0.0109356	-0.00079419	-1.62004	-0.652496	-1.97959	675.974
-0.0105288	-0.0110792	-0.000818487	-1.62331	-0.650712	-1.97857	675.99
-0.250453	-0.0423443	0.639126	1.12592	-2.80817	-0.185813	675.995
-0.250418	-0.0382423	0.629828	1.18276	-2.7564	-0.342635	676
-0.247192	-0.0393996	0.625601	1.17083	-2.74928	-0.251912	676.005
-0.254698	-0.0422012	0.637302	1.12983	-2.71208	-0.211633	676.01
-0.25552	-0.0411248	0.634011	1.11231	-2.6973	-0.192391	676.015
-0.24553	-0.0367235	0.621712	1.1576	-2.72579	-0.192688	676.02
-0.00995631	-0.0112559	-0.000768964	-1.60943	-0.666591	-1.97072	676.025
-0.262095	-0.0386976	0.648078	-1.28524	3.01837	0.206107	676.03
-0.254345	-0.0402266	0.635776	1.15777	-2.78749	-0.1436	676.034
