0.0295506	-0.157407	1.35413	-1.85165	-2.2866	0.488638	75	46	71.5	61	60.8894	44.7787	58	58	604.536
0.0295506	-0.157407	1.35413	-1.85165	-2.2866	0.488638	75	46	71.5	61	60.8894	44.7787	58	58	604.541
0.0322613	-0.157623	1.29937	-1.82554	-2.25276	0.596597	75.4271	45.1457	71.9271	60.5729	61.4073	44.1182	58	58	604.546
0.0318304	-0.155675	1.28611	1.98537	2.57497	-0.538286	75.4922	45.9086	71.9859	60.9174	61.9561	43.0829	57.1946	58	604.561
0.0318304	-0.155675	1.28611	1.98537	2.57497	-0.538286	75.4922	45.9086	71.9859	60.9174	61.9561	43.0829	57.1946	58	604.566
0.0315512	-0.157143	1.30691	2.02673	2.54272	0.529515	75.6481	46.2881	71.9983	60.5506	60.8219	42.7168	57.0236	57.5607	604.571
0.0315512	-0.157143	1.30691	2.02673	2.54272	0.529515	75.6481	46.2881	71.9983	60.5506	60.8219	42.7168	57.0236	57.5607	604.576
0.0250783	-0.164458	1.32426	2.11305	2.67688	0.592756	75.0318	46.6481	71.5329	59.5694	60.1104	42.0963	57.0016	57.037	604.591
0.0250783	-0.164458	1.32426	2.11305	2.67688	0.592756	75.0318	46.6481	71.5329	59.5694	60.1104	42.0963	57.0016	57.037	604.596
0.0306262	-0.162992	1.3303	1.94526	2.54868	-0.23129	75.0054	46.1096	71.9303	61.2118	61.6018	42.8095	57.0002	57.0039	604.601
0.0306262	-0.162992	1.3303	1.94526	2.54868	-0.23129	75.0054	46.1096	71.9303	61.2118	61.6018	42.8095	57.0002	57.0039	604.606
0.0341621	-0.165619	1.29178	1.74357	2.18711	0.616125	74.5785	45.5946	71.2484	60.3235	61.9131	41.3947	57.8783	57.0005	604.611
0.0341621	-0.165619	1.29178	1.74357	2.18711	0.616125	74.5785	45.5946	71.2484	60.3235	61.9131	41.3947	57.8783	57.0005	604.616
0.035713	-0.157555	1.27077	1.77946	2.26886	0.509673	75.7805	46.783	71.4683	60.4777	61.1999	41.0864	57.9641	57.7051	604.621
0.035713	-0.157555	1.27077	1.77946	2.26886	0.509673	75.7805	46.783	71.4683	60.4777	61.1999	41.0864	57.9641	57.7051	604.626
0.0278048	-0.146885	1.22573	-1.67577	-2.12115	0.141968	75.9413	45.4768	71.943	61.8368	60.1475	42.3262	57.9918	57.933	604.631
