-1.5668,-0.052868,0.91949
-1.5661,-0.0517,0.92076
-1.5661,-0.0517,0.92076
-1.5655,-0.050481,0.92194
-1.5655,-0.050481,0.92194
-1.565,-0.049408,0.92278
-1.565,-0.049408,0.92278
-1.5642,-0.0476,0.92412
-1.5642,-0.0476,0.92412
-1.5635,-0.046142,0.92498
-1.5635,-0.046142,0.92498
-1.5625,-0.044278,0.92539
-1.5625,-0.044278,0.92539
-1.5615,-0.042428,0.92582
-1.5615,-0.042428,0.92582
-1.5607,-0.04029,0.9269
-1.5607,-0.04029,0.9269
-1.5597,-0.038016,0.92794
-1.5587,-0.035693,0.92903
-1.5582,-0.033665,0.93004
-1.5568,-0.030829,0.93114
-1.5568,-0.030829,0.93114
-1.5563,-0.02879,0.93207
-1.5545,-0.025446,0.93335
-1.5545,-0.025446,0.93335
-1.5521,-0.019923,0.93562
-1.5514,-0.017328,0.93654
-1.5501,-0.014119,0.93768
-1.549,-0.011592,0.93858
-1.5482,-0.007665,0.94061
-1.5444,-0.00018973,0.94352
-1.5428,0.0034391,0.94466
-1.5416,0.0069058,0.94589
-1.5403,0.010456,0.9471
-1.539,0.013892,0.94833
-1.5384,0.019439,0.95085
-1.535,0.023923,0.95169
-1.5342,0.026647,0.95226
-1.5342,0.026647,0.95226
-1.5346,0.029471,0.95496
-1.5346,0.029471,0.95496
-1.5335,0.03292,0.95591
-1.5321,0.036392,0.95682
-1.5321,0.036392,0.95682
-1.5323,0.039096,0.95687
-1.5278,0.044358,0.95596
-1.5278,0.044358,0.95596
-1.5269,0.04779,0.95647
-1.5264,0.05066,0.95678
-1.5251,0.054543,0.9573
-1.5251,0.054543,0.9573
-1.5232,0.060888,0.95751
-1.5224,0.063979,0.95753
-1.5217,0.06738,0.95807
-1.5209,0.071111,0.95823
-1.5203,0.074371,0.95821
-1.5188,0.081459,0.9578
-1.5178,0.084983,0.95764
-1.517,0.088278,0.9578
-1.5163,0.091505,0.95802
-1.5163,0.094269,0.95848
-1.5139,0.11527,0.96288
-1.5139,0.11913,0.96412
-1.5142,0.12258,0.9654
-1.5147,0.12627,0.9671
-1.5147,0.12627,0.9671
-1.5157,0.12986,0.9692
-1.5166,0.13683,0.9724
-1.5174,0.13971,0.97407
-1.5187,0.14302,0.97621
-1.5208,0.1472,0.97911
-1.5224,0.15031,0.98147
-1.5264,0.15645,0.98623
-1.5289,0.15904,0.98965
-1.5289,0.15904,0.98965
-1.5299,0.1616,0.99202
-1.5454,0.20866,1.0234
-1.546,0.21074,1.0241
-1.546,0.21299,1.028
-1.5471,0.21522,1.0298
-1.5477,0.21745,1.0305
-1.5477,0.21745,1.0305
-1.5482,0.21967,1.0291
-1.5493,0.22131,1.0308
-1.5493,0.22277,1.0317
-1.5499,0.22299,1.0293
-1.5514,0.22392,1.0298
-1.5514,0.22392,1.0298
-1.5519,0.22498,1.0301
-1.552,0.22595,1.0304
-1.5566,0.22909,1.0306
-1.5566,0.23,1.0333
-1.5568,0.23051,1.0338
-1.5568,0.23101,1.0344
-1.5568,0.23101,1.0344
-1.5568,0.23154,1.035
-1.5567,0.23198,1.0356
-1.5552,0.23292,1.0365
-1.5436,0.22436,1.0485
-1.5215,0.20672,1.0714
-1.5215,0.20672,1.0714
-1.5211,0.20691,1.0718
-1.5501,0.23315,1.009
-1.5501,0.23315,1.009
-1.5442,0.23642,1.0503
-1.5436,0.23646,1.0521
-1.5422,0.23679,1.0523
-1.5422,0.23679,1.0523
-1.5408,0.23717,1.0526
-1.5393,0.23766,1.0529
-1.5368,0.23848,1.0532
-1.5351,0.23892,1.0534
-1.5312,0.24035,1.0522
-1.5312,0.24035,1.0522
-1.527,0.24187,1.0509
-1.5246,0.24273,1.0507
-1.5174,0.24502,1.0533
-1.5154,0.24566,1.054
-1.5154,0.24566,1.054
-1.5115,0.24693,1.0552
-1.5095,0.24757,1.0558
-1.5075,0.24821,1.0565
-1.5055,0.24885,1.0571
-1.5036,0.24949,1.0577
-1.4996,0.25076,1.0589
-1.4977,0.2514,1.0596
-1.4957,0.25204,1.0602
-1.4957,0.25204,1.0602
-1.4937,0.2527,1.0607
-1.4915,0.25354,1.0608
-1.4895,0.25452,1.0607
-1.4875,0.2555,1.0606
-1.4875,0.2555,1.0606
-1.4855,0.25648,1.0605
-1.4855,0.25648,1.0605
-1.4835,0.25746,1.0604
-1.4794,0.25941,1.0601
-1.4774,0.26039,1.06
-1.4754,0.26137,1.0599
-1.4734,0.26235,1.0598
-1.4689,0.26363,1.0587
-1.4648,0.26562,1.0586
-1.4648,0.26562,1.0586
-1.4619,0.26666,1.058
-1.4619,0.26666,1.058
-1.4597,0.26775,1.0575
-1.4597,0.26775,1.0575
-1.4579,0.26868,1.0571
-1.4579,0.26868,1.0571
-1.4555,0.26994,1.0566
-1.4533,0.27112,1.0561
-1.4512,0.2723,1.0557
-1.4478,0.27368,1.0531
-1.445,0.2746,1.0524
-1.4428,0.27592,1.0518
-1.441,0.27716,1.0515
-1.4386,0.2793,1.051
-1.4368,0.28039,1.0504
-1.4344,0.28168,1.0499
-1.4332,0.28244,1.0495
-1.4317,0.28341,1.049
-1.4317,0.28341,1.049
-1.431,0.28427,1.048
-1.4302,0.28486,1.0475
-1.4286,0.28573,1.0469
-1.4277,0.28633,1.0464
-1.4271,0.28683,1.0458
-1.427,0.28713,1.0451
-1.4263,0.2876,1.0444
-1.4263,0.2876,1.0444
-1.4286,0.28752,1.0436
-1.4286,0.28752,1.0436
-1.4255,0.28829,1.0433
-1.4255,0.28829,1.0433
-1.4249,0.28854,1.0427
-1.4249,0.28854,1.0427
-1.425,0.28859,1.0421
-1.4255,0.28843,1.0413
-1.4234,0.28861,1.041
-1.4234,0.28861,1.041
-1.4229,0.28844,1.0405
-1.4229,0.28844,1.0405
-1.4225,0.28824,1.0402
-1.4225,0.28824,1.0402
-1.4222,0.28801,1.04
-1.4222,0.28801,1.04
-1.4218,0.28778,1.0399
-1.4218,0.28778,1.0399
-1.4216,0.28751,1.04
-1.4216,0.28751,1.04
-1.4215,0.28719,1.0403
-1.4215,0.28719,1.0403
-1.4214,0.2868,1.0408
-1.4214,0.2868,1.0408
-1.4213,0.28637,1.0414
-1.4212,0.28588,1.0422
-1.4209,0.2853,1.0433
-1.4209,0.2853,1.0433
-1.4206,0.28477,1.0447
-1.4206,0.28477,1.0447
-1.4203,0.28441,1.0462
-1.4203,0.28441,1.0462
-1.4213,0.2838,1.0481
-1.4213,0.2838,1.0481
-1.42,0.28361,1.0499
-1.4168,0.28265,1.0546
-1.4165,0.28183,1.0569
-1.4165,0.28183,1.0569
-1.4159,0.28079,1.0595
-1.4159,0.28079,1.0595
-1.4156,0.28007,1.0621
-1.4156,0.28007,1.0621
-1.4152,0.27937,1.0647
-1.4152,0.27937,1.0647
-1.4152,0.27775,1.0703
-1.4142,0.2777,1.0728
-1.4141,0.27705,1.0757
-1.4146,0.27599,1.0788
-1.4139,0.27579,1.0817
-1.4139,0.27579,1.0817
-1.4143,0.27433,1.0876
-1.4145,0.27382,1.0903
-1.4146,0.27324,1.0933
-1.4144,0.27299,1.0961
-1.4145,0.27272,1.0991
-1.4199,0.27192,1.1234
-1.419,0.27257,1.1217
-1.419,0.27257,1.1217
-1.4242,0.28023,1.1007
-1.4236,0.2813,1.0979
-1.4243,0.28295,1.093
-1.4245,0.28397,1.0905
-1.4251,0.28484,1.0882
-1.4251,0.28484,1.0882
-1.4258,0.28572,1.0859
-1.4258,0.28572,1.0859
-1.4294,0.29258,1.0747
-1.4305,0.29447,1.0732
-1.4312,0.29545,1.0729
-1.4319,0.29636,1.0728
-1.4339,0.29809,1.0732
-1.4359,0.29805,1.0735
-1.4361,0.29932,1.0738
-1.4361,0.29932,1.0738
-1.4373,0.29977,1.0741
-1.4384,0.30005,1.0745
-1.441,0.30059,1.075
-1.4425,0.30083,1.0752
-1.4437,0.30104,1.075
-1.445,0.3012,1.0745
-1.445,0.3012,1.0745
-1.4458,0.30144,1.0737
-1.4477,0.30173,1.0708
-1.4489,0.30195,1.0686
-1.4501,0.30213,1.0656
-1.4511,0.30187,1.0628
-1.4516,0.30201,1.059
-1.4516,0.30201,1.059
-1.4519,0.30268,1.0494
-1.4515,0.30315,1.0434
-1.4509,0.3037,1.0364
-1.4509,0.30414,1.0288
-1.4499,0.30471,1.0203
-1.4487,0.30584,1.0015
-1.4478,0.30655,0.99127
-1.4475,0.30735,0.98007
-1.4463,0.3083,0.96856
-1.4449,0.30949,0.95673
-1.4449,0.30949,0.95673
-1.4446,0.30978,0.94556
-1.4446,0.30978,0.94556
-1.4426,0.31124,0.93166
-1.4426,0.31124,0.93166
-1.4412,0.31228,0.91889
-1.4412,0.31228,0.91889
-1.4398,0.31314,0.904
-1.4368,0.31481,0.87517
-1.4364,0.31513,0.86081
-1.4362,0.31568,0.84602
-1.4341,0.31702,0.83067
-1.4297,0.31934,0.81426
-1.4271,0.32106,0.78365
-1.4263,0.32147,0.7693
-1.4248,0.32244,0.7569
-1.4248,0.32244,0.7569
-1.4237,0.32299,0.74022
-1.4222,0.32376,0.72536
-1.4205,0.32445,0.70967
-1.419,0.32472,0.69515
-1.419,0.32472,0.69515
-1.4175,0.32492,0.6807
-1.4175,0.32492,0.6807
-1.4165,0.32484,0.66685
-1.4165,0.32484,0.66685
-1.4151,0.32515,0.6532
-1.4151,0.32515,0.6532
-1.4141,0.32512,0.63939
-1.4129,0.32526,0.62621
-1.4116,0.32542,0.61341
-1.4116,0.32542,0.61341
-1.4102,0.32532,0.60126
-1.4102,0.32532,0.60126
-1.4089,0.32486,0.58955
-1.4089,0.32486,0.58955
-1.4078,0.32429,0.57723
-1.4067,0.32372,0.56608
-1.4067,0.32372,0.56608
-1.4055,0.32332,0.55473
-1.4055,0.32332,0.55473
-1.4046,0.32305,0.54493
-1.4046,0.32305,0.54493
-1.4039,0.32277,0.53517
-1.4039,0.32277,0.53517
-1.4034,0.32242,0.52634
-1.4034,0.32242,0.52634
-1.4031,0.32208,0.51836
-1.4031,0.32208,0.51836
-1.4026,0.3216,0.51164
-1.4026,0.3216,0.51164
-1.4024,0.32114,0.50525
-1.4024,0.32114,0.50525
-1.4023,0.32073,0.49953
-1.4023,0.32073,0.49953
-1.4021,0.32035,0.4947
-1.402,0.32006,0.49068
-1.4019,0.31975,0.48817
-1.4018,0.31921,0.48561
-1.4017,0.31867,0.48435
-1.4016,0.31817,0.48386
-1.4015,0.31773,0.48416
-1.4015,0.31773,0.48416
-1.4016,0.31738,0.48538
-1.4016,0.31738,0.48538
-1.4016,0.317,0.48759
-1.4016,0.317,0.48759
-1.4017,0.31656,0.49054
-1.4017,0.31656,0.49054
-1.4019,0.31625,0.49443
-1.4019,0.31625,0.49443
-1.4025,0.31614,0.5002
-1.4025,0.31614,0.5002
-1.4032,0.31546,0.50946
-1.4039,0.31531,0.51778
-1.4046,0.31533,0.52597
-1.4046,0.31533,0.52597
-1.4051,0.31535,0.53186
-1.4058,0.3154,0.53929
-1.4058,0.3154,0.53929
-1.4065,0.3154,0.54886
-1.4065,0.3154,0.54886
-1.407,0.31547,0.55838
-1.4077,0.31545,0.56827
-1.3969,0.30489,0.59423
-1.3969,0.30489,0.59423
-1.3965,0.30481,0.60692
-1.3965,0.30481,0.60692
-1.408,0.31551,0.60369
-1.408,0.31551,0.60369
-1.3792,0.28818,0.65406
-1.3792,0.28818,0.65406
-1.3797,0.28785,0.66918
-1.3797,0.28785,0.66918
-1.3801,0.28747,0.68363
-1.3801,0.28747,0.68363
-1.3801,0.28718,0.69498
-1.3801,0.28718,0.69498
-1.3805,0.28677,0.70938
-1.3805,0.28677,0.70938
-1.3809,0.28641,0.72273
-1.3809,0.28641,0.72273
-1.3808,0.28601,0.73626
-1.3808,0.28601,0.73626
-1.3813,0.28536,0.74996
-1.3813,0.28536,0.74996
-1.3814,0.28488,0.76355
-1.3814,0.28488,0.76355
-1.3819,0.28423,0.77746
-1.3819,0.28423,0.77746
-1.3822,0.28366,0.7912
-1.3822,0.28366,0.7912
-1.3825,0.28265,0.80546
-1.3825,0.28265,0.80546
-1.3821,0.28254,0.81584
-1.3821,0.28254,0.81584
-1.3838,0.28052,0.83318
-1.3838,0.28052,0.83318
-1.387,0.27813,0.84681
-1.387,0.27813,0.84681
-1.3874,0.27673,0.86268
-1.3874,0.27673,0.86268
-1.3877,0.27537,0.8766
-1.3877,0.27537,0.8766
-1.3881,0.27411,0.88993
-1.3881,0.27411,0.88993
-1.3936,0.27946,0.89515
-1.3936,0.27946,0.89515
-1.4142,0.30334,0.87689
-1.4142,0.30334,0.87689
-1.4151,0.30193,0.88933
-1.4151,0.30193,0.88933
-1.4139,0.30149,0.90119
-1.4139,0.30149,0.90119
-1.4136,0.30065,0.91271
-1.4136,0.30065,0.91271
-1.4136,0.29967,0.924
-1.4136,0.29967,0.924
-1.4137,0.29877,0.93389
-1.4137,0.29877,0.93389
-1.4137,0.29785,0.9433
-1.4137,0.29785,0.9433
-1.4137,0.2969,0.95358
-1.4137,0.2969,0.95358
-1.4139,0.29581,0.96438
-1.4139,0.29581,0.96438
-1.414,0.29496,0.97234
-1.414,0.29496,0.97234
-1.4141,0.29409,0.98096
-1.4141,0.29409,0.98096
-1.4141,0.2933,0.98841
-1.4141,0.2933,0.98841
-1.4159,0.29121,0.99691
-1.4159,0.29121,0.99691
-1.4163,0.29033,1.0034
-1.4163,0.29033,1.0034
-1.4149,0.29127,1.0075
-1.4149,0.29127,1.0075
-1.4164,0.28977,1.0133
-1.4164,0.28977,1.0133
-1.4149,0.29069,1.0159
-1.4149,0.29069,1.0159
-1.4155,0.2899,1.0196
-1.4155,0.2899,1.0196
-1.4154,0.28964,1.0215
-1.4154,0.28964,1.0215
-1.4144,0.29,1.0225
-1.4144,0.29,1.0225
-1.4125,0.29119,1.0215
-1.4125,0.29119,1.0215
-1.4134,0.28993,1.0222
-1.4134,0.28993,1.0222
-1.4105,0.29175,1.0191
-1.4105,0.29175,1.0191
-1.4113,0.29073,1.0176
-1.4113,0.29073,1.0176
-1.4102,0.2911,1.0137
-1.4102,0.2911,1.0137
-1.409,0.29146,1.0088
-1.409,0.29146,1.0088
-1.4076,0.29203,1.003
-1.4076,0.29203,1.003
-1.4063,0.29258,0.99653
-1.4063,0.29258,0.99653
-1.4046,0.29347,0.98897
-1.4046,0.29347,0.98897
-1.4031,0.29431,0.98072
-1.4031,0.29431,0.98072
-1.4018,0.29496,0.97244
-1.4018,0.29496,0.97244
-1.4005,0.29566,0.96354
-1.4005,0.29566,0.96354
-1.3989,0.29649,0.95282
-1.3989,0.29649,0.95282
-1.3948,0.29911,0.93855
-1.3948,0.29911,0.93855
-1.3933,0.2998,0.92773
-1.3933,0.2998,0.92773
-1.3917,0.30065,0.91503
-1.3917,0.30065,0.91503
-1.3902,0.30144,0.90263
-1.3902,0.30144,0.90263
-1.3886,0.30234,0.88981
-1.3886,0.30234,0.88981
-1.3872,0.30323,0.87661
-1.3861,0.30416,0.84926
-1.3848,0.305,0.83521
-1.3837,0.30523,0.82187
-1.3829,0.30578,0.81033
-1.3816,0.30684,0.79306
-1.3816,0.30684,0.79306
-1.3787,0.30929,0.762
-1.3784,0.30923,0.74751
-1.3762,0.31087,0.73108
-1.3753,0.31133,0.71587
-1.3747,0.31181,0.70098
-1.3742,0.31227,0.68622
-1.3735,0.31278,0.67171
-1.3735,0.31278,0.67171
-1.3733,0.31301,0.65706
-1.3733,0.31301,0.65706
-1.373,0.31318,0.64297
-1.373,0.31318,0.64297
-1.3726,0.31336,0.62987
-1.3726,0.31336,0.62987
-1.3723,0.31362,0.61701
-1.3721,0.31391,0.60375
-1.3718,0.31402,0.58857
-1.3718,0.31402,0.58857
-1.371,0.31435,0.57638
-1.3712,0.31397,0.56385
-1.371,0.31379,0.55216
-1.371,0.31369,0.5407
-1.371,0.31369,0.5407
-1.3711,0.3136,0.52973
-1.3715,0.31352,0.51932
-1.3726,0.31336,0.50972
-1.373,0.31313,0.50251
-1.373,0.31313,0.50251
-1.3726,0.31294,0.49598
-1.3731,0.31222,0.48773
-1.3731,0.31222,0.48773
-1.3732,0.31174,0.48083
-1.3732,0.31174,0.48083
-1.3739,0.31115,0.47281
-1.3739,0.31115,0.47281
-1.3751,0.31057,0.46304
-1.3751,0.31057,0.46304
-1.3774,0.30981,0.45725
-1.3774,0.30981,0.45725
-1.3772,0.30969,0.45209
-1.3772,0.30969,0.45209
-1.3783,0.30929,0.44823
-1.3783,0.30929,0.44823
-1.3791,0.30893,0.44574
-1.3791,0.30893,0.44574
-1.3802,0.30846,0.44292
-1.3802,0.30846,0.44292
-1.3815,0.30801,0.44054
-1.3815,0.30801,0.44054
-1.3837,0.30736,0.43794
-1.3837,0.30736,0.43794
-1.3848,0.30713,0.43733
-1.3848,0.30713,0.43733
-1.3864,0.30674,0.43731
-1.3864,0.30674,0.43731
-1.3876,0.30643,0.43789
-1.3876,0.30643,0.43789
-1.3888,0.30606,0.43892
-1.3888,0.30606,0.43892
-1.3901,0.30554,0.44072
-1.3901,0.30554,0.44072
-1.3914,0.30494,0.4435
-1.3914,0.30494,0.4435
-1.3927,0.30437,0.44713
-1.3927,0.30437,0.44713
-1.3932,0.30423,0.45034
-1.3932,0.30423,0.45034
-1.3946,0.30328,0.45601
-1.3946,0.30328,0.45601
-1.395,0.30302,0.46142
-1.395,0.30302,0.46142
-1.3961,0.30233,0.46803
-1.3961,0.30233,0.46803
-1.3965,0.30206,0.47502
-1.3965,0.30206,0.47502
-1.3976,0.30131,0.48344
-1.3976,0.30131,0.48344
-1.3979,0.30104,0.48977
-1.3979,0.30104,0.48977
-1.3984,0.30068,0.50097
-1.3987,0.30044,0.51134
-1.4004,0.29966,0.53443
-1.3992,0.29978,0.54592
-1.3995,0.29951,0.55921
-1.3997,0.29931,0.57167
-1.4,0.29916,0.58501
-1.4,0.29916,0.58501
-1.4003,0.29888,0.60557
-1.4003,0.29888,0.60557
-1.4004,0.2987,0.61952
-1.4004,0.2987,0.61952
-1.4005,0.29845,0.63388
-1.4005,0.29845,0.63388
-1.4004,0.29833,0.6451
-1.4005,0.29786,0.66272
-1.4005,0.29786,0.66272
-1.4004,0.2975,0.67719
-1.4005,0.29703,0.69231
-1.4006,0.29663,0.70836
-1.4006,0.29663,0.70836
-1.4007,0.29613,0.72359
-1.4007,0.29613,0.72359
-1.4009,0.29552,0.73874
-1.4009,0.29552,0.73874
-1.4011,0.29486,0.75374
-1.4011,0.29486,0.75374
-1.4015,0.29398,0.76905
-1.4015,0.29398,0.76905
-1.4019,0.29297,0.7841
-1.4019,0.29297,0.7841
-1.4022,0.29189,0.79914
-1.4022,0.29189,0.79914
-1.4027,0.29071,0.81381
-1.4027,0.29071,0.81381
-1.4038,0.28922,0.82672
-1.4038,0.28922,0.82672
-1.4055,0.28707,0.84263
-1.4055,0.28707,0.84263
-1.4064,0.2855,0.85618
-1.4064,0.2855,0.85618
-1.4075,0.28399,0.87122
-1.4075,0.28399,0.87122
-1.4085,0.28278,0.88374
