3.3696	-0.603949	27.1717	2.15246	2.23851	-0.0152897
-8.38813	-1.14039	11.2518	0.987343	1.14212	-1.40144
-8.57311	-1.55029	11.2068	0.961088	1.16984	-1.3691
-8.39208	-0.953302	11.2589	0.995295	1.14094	-1.41384
-8.34843	-1.16166	11.1384	0.973448	1.14949	-1.40146
4.77974	-1.22819	27.6387	2.10856	2.24626	-0.0197733
-8.37841	-1.01327	11.1463	0.995436	1.13829	-1.40961
-8.29926	-1.32029	11.5224	0.980171	1.16263	-1.3807
-8.36368	-1.36273	11.359	0.98192	1.16056	-1.38245
-8.43602	-0.653026	11.0183	1.00589	1.11801	-1.44391
-8.4137	-0.742396	11.1808	0.994072	1.11793	-1.43475
3.39428	-0.577787	28.8856	2.17536	2.21603	-0.179144
3.90888	-0.837113	28.5154	2.1059	2.20144	-0.134036
3.15558	-0.992577	27.4776	2.15599	2.22017	-0.124492
3.3051	-0.391896	29.3553	2.1742	2.2078	-0.199677
-8.4029	-0.986885	11.1103	0.98746	1.12824	-1.42402
-8.39738	-0.944385	11.2828	0.992545	1.13245	-1.4214
4.17484	-0.540568	28.652	2.12102	2.22552	-0.0526486
3.52198	-0.632372	28.9905	2.16029	2.21805	-0.0998412
3.79864	-0.471321	28.4117	2.14804	2.21679	-0.0501349
-8.48458	-1.00474	11.3314	0.996666	1.14551	-1.40791
3.35135	-0.481381	26.8484	2.17941	2.23814	0.00168268
4.20849	-1.08801	26.8041	2.07177	2.22245	0.0198961
3.23887	-0.512513	25.8335	2.17112	2.25706	0.0569851
-8.51373	-1.09053	11.1395	0.985898	1.14294	-1.41027
3.65092	-0.982614	27.073	2.09264	2.18789	-0.0214351
3.65597	-0.49894	28.3025	2.15147	2.21318	-0.0993871
3.91889	-0.697234	27.7095	2.12112	2.21233	-0.0612808
-8.26872	-0.755006	11.3538	1.01093	1.12854	-1.43725
-0.568126	-8.88179	10.6774	-1.07486	-0.94073	1.40534
-8.66776	-1.1383	10.9996	0.981841	1.13871	-1.41014
-8.31746	-0.807666	11.2666	1.00601	1.12582	-1.42776
2.73731	-0.45996	26.0216	2.20471	2.23079	0.00184947
-8.5292	-0.827218	11.0675	0.992677	1.12671	-1.43535
0.702444	8.69405	-10.8156	0.927144	-1.05014	-1.25325
-8.5985	-0.672894	11.2083	1.00394	1.12159	-1.4322
3.31137	0.208185	27.5596	2.24163	2.24389	-0.0594477
3.92531	-0.166333	27.0431	2.14843	2.17335	0.0424129
-8.39463	-0.424337	11.2555	1.00471	1.10613	-1.44775
-8.47771	-0.819677	11.3157	1.00796	1.12165	-1.43264
-8.47408	-0.762265	11.2847	1.00963	1.12011	-1.4358
-8.6235	-0.574789	11.0157	1.00373	1.10991	-1.44586
0.573366	8.62336	-10.8214	0.923521	-1.07352	-1.2616
