-0.00112561	-0.00884419	-0.000405603	-0.159242	2.45787	-2.09911	113.043	42.876	127	42	125.004	24.066	111.275	23	205.11
0.561555	-0.322561	1.03645	0.352907	-0.372539	-1.62287	125.146	42.8536	123.293	24	112.2	42.2	111	22.3333	205.167
0.53548	-0.315487	1.03247	0.103775	2.77671	-0.0876998	123.667	42.8889	109.667	43	122.146	25	107	23	205.227
0.504939	-0.303439	1.00315	0.100084	2.80783	-0.0722233	122.692	43.3077	107.4	43.8	121.103	25	105.154	23	205.29
0.50512	-0.306874	1.01733	0.0859582	2.79719	-0.114091	121.935	43.883	107.007	43.0822	120.094	25	104.59	23.5657	205.302
0.489794	-0.301981	1.0134	0.099489	2.84126	-0.0713417	121	44	105.077	43.9232	119.222	25	103.111	24	205.37
0.488323	-0.302013	1.01243	0.0992336	2.83895	-0.0866912	121	44	105.005	43.8338	119.004	25	103.001	24	205.383
0.495893	-0.305534	1.03557	0.0780639	2.81658	-0.0389328	119.72	44	104.889	44.1111	119	25.8889	103	24	205.45
0.488798	-0.306643	1.02742	0.0980363	2.80955	-0.0527363	120	44	104.333	43.6667	118	25	103	24	205.51
0.490985	-0.303719	1.02828	0.0913795	2.78312	-0.100098	120	44	105	44	118	26	103	24	205.57
0.0074488	0.000372979	-0.000332081	1.03283	-1.0471	-1.43155	119	45	118	26	102	24	104	46	205.63
0.480429	-0.294802	1.01088	0.0894262	2.73672	-0.0383303	119	44.8256	104.983	44.4915	118	26	103	24	205.65
0.480788	-0.291852	1.01268	0.132717	2.73667	-0.0771547	119.78	44.9916	105	44.9222	117.024	26	103	24.8926	205.67
0.478188	-0.292829	1.006	0.0906673	2.72853	-0.0476383	119.038	44.9996	105.066	44.5101	117.891	26	103	24.0436	205.69
0.481744	-0.297538	1.01973	0.131045	2.70476	0.0137755	118.399	44.1997	105	45	117.427	25.9269	103	24	205.75
0.490897	-0.306487	1.04029	0.111108	2.71864	-0.0412742	118.565	44.0037	105	44.1232	117.111	25.9986	103	24	205.77
0.478595	-0.297399	1.01749	0.172425	2.62961	-0.0307024	118	44	105.889	45	116.111	26	102.949	24	205.83
0.478714	-0.305747	1.03744	0.104422	2.73749	-0.0554342	118	44	103.51	44.1276	116	26	102	24	205.89
0.447096	-0.298763	0.999618	0.109541	2.70918	-0.0279595	116.222	44.1111	102.293	44	115.073	25.1464	100.118	23.1181	205.95
0.449896	-0.297821	1.00336	0.118194	2.72668	-0.13225	116.85	44.0026	102.971	44	115.001	25.8797	99.4087	23.5958	205.967
0.420441	-0.294471	0.980742	0.110752	2.75344	-0.0812769	115.111	44	100.219	44	113.666	25	97.3074	23	206.03
0.409376	-0.296664	0.990323	0.109715	2.73729	-0.0299615	113.255	44	98.5102	44.1276	112.146	25	96.2359	23	206.09
0.367918	-0.286003	0.949829	0.0969561	2.82412	-0.187646	112.399	44	95.3329	44	110.146	25	92	23	206.148
0.354824	-0.294466	0.970643	0.113578	2.81516	-0.0786023	109.51	44	93.2219	43.6664	108.154	24.0512	90.2304	23.0768	206.21
0.330216	-0.2993	0.97851	0.133761	2.8753	-0.0252691	107.222	43.111	89.7654	44	105.719	23.5731	87.3341	23	206.27
0.304295	-0.291281	0.951151	-0.0974219	-3.3974	0.236652	106	44	88	43	104	24	85	23	206.328
0.286183	-0.287707	0.941087	-0.145012	-3.39452	0.0526894	104.169	44	86.2611	43.9565	103.013	23.0131	83.1842	22.842	206.347
0.256582	-0.280047	0.916874	0.132959	2.81848	0.0132357	101.792	43.9269	83.3655	44.7807	100.292	23	81.1997	22	206.405
0.242399	-0.296249	0.951225	0.150821	2.81384	-0.00983502	99	43	81.5731	43.6462	97.5382	22.6923	78.6066	22.0512	206.462
0.211503	-0.288575	0.922438	0.127328	2.94368	-0.0372837	97.5992	43	77.8883	43.889	96.1536	22.0768	75.2304	22	206.524
0.185253	-0.286107	0.898714	-0.134436	-3.34157	0.290245	96.1997	43	75.5726	42.4771	93.2304	22	72.5382	21.9232	206.586
0.179364	-0.285862	0.906592	0.138171	2.90959	-0.166446	95.2611	43	74.6372	43.3692	92.2105	22	72.0651	21.9907	206.599
0.106678	-0.277903	0.876582	0.18314	2.88462	-0.0981082	88	43	67	44	85	21	63.5	21.5	206.785
0.0732207	-0.284619	0.88834	0.136849	2.98643	-0.0710028	84.0729	42.0041	62.1124	44.0334	82.0307	21.0307	60.0263	21.0004	206.844
0.0478503	-0.27405	0.850883	0.0942416	3.08591	-0.307337	82.5	42	58.3333	43.6667	80	21	57.5	21.5	206.89
0.035493	-0.28003	0.868914	0.13825	3.06364	-0.240343	80.6378	42	57.7453	43.3726	78.2924	20.5731	55.3655	21.9269	206.903
-0.0076466	-0.263768	0.810864	0.183953	2.98433	-0.305287	77	42	52	44	73	20	49.5	21	207.064
-0.0260873	-0.279212	0.840902	0.186593	3.04649	-0.306799	74.167	40.4456	50.2598	43.2172	71.1457	19.5609	47.6762	21	207.083
-0.0399429	-0.246987	0.790662	-0.156212	-3.4205	0.327057	73	46	47	44	68	21	46	21	207.243
-0.0585652	-0.277316	0.85865	0.0903486	3.12652	-0.138828	69.4898	42.3622	46.0293	43.765	68.1354	20.0169	45.0169	21.1354	207.264
-0.055537	-0.269034	0.838266	-0.126918	-3.13228	0.260797	70.5	42.5	46	44	68	20	45	22	207.32
-0.0596472	-0.268697	0.845004	0.178033	3.0573	-0.0522616	70	42	46	46	67	20	44.3333	21	207.379
-0.0561373	-0.274008	0.845802	0.159036	3.03331	-0.374575	70.6173	41.3827	46.1462	43.5	67.4445	20.889	44.8538	21.8538	207.482
-0.0571207	-0.269663	0.843532	0.175748	2.96559	-0.31039	70.4898	42.5102	46.4445	43.6664	67.111	21	44.0731	22	207.54
-0.0626162	-0.276254	0.860196	0.166175	3.04161	-0.295349	69.5	41.5	46	44	67	21	44	22	207.601
-0.06274	-0.286797	0.921004	-0.0585037	-2.86835	-0.965291	69.1116	42.5279	47.9268	43.0732	67.1111	21	44.8536	22	207.66
-0.0663048	-0.301089	0.935915	0.135492	2.99419	0.0985988	68	41	47	44	67	21	45	21	207.924
-0.0702931	-0.289511	0.918503	0.118966	2.55813	1.02472	66	40	46	44	67	21	45	22	207.984
-0.00181601	-0.0109612	-0.000343602	-1.40386	0.024953	-0.0555657	71	43	45.5	44.5	43	22	66	21	208.044
-0.057122	-0.266307	0.835638	0.185475	2.90463	-0.288191	71	43	46	44	66	21	44.5	21.5	208.104
