0.0219023	-0.153812	1.22727	-0.317258	3.05902	0.880458	604.517
0.0217134	-0.1601	1.2444	-0.373236	3.10807	0.693148	604.518
0.0245501	-0.156813	1.28282	-0.392114	3.07337	0.867509	604.52
0.0230545	-0.155764	1.28108	-0.382248	3.00416	0.806795	604.521
0.0268241	-0.162153	1.28349	-0.331276	2.88377	0.261521	604.522
0.0281048	-0.155425	1.2571	-0.318872	2.83381	0.619175	604.523
0.0293286	-0.15788	1.25324	-0.330988	2.78892	0.473422	604.525
0.0305843	-0.153669	1.22584	-0.252778	2.66705	0.0105096	604.528
0.0275137	-0.157695	1.26672	-0.255904	2.82174	-0.0573342	604.53
0.0248632	-0.157185	1.27062	-0.25091	2.76291	0.00954486	604.531
0.0178909	-0.156463	1.2853	0.287038	-2.73606	-0.483333	604.532
0.0231125	-0.158541	1.32942	0.312306	-2.86846	-0.462134	604.533
0.0238031	-0.16103	1.31652	0.304368	-2.94891	0.113188	604.535
0.0252428	-0.162821	1.32837	0.283172	-2.9582	0.102897	604.536
0.0261799	-0.159257	1.31291	0.299659	-2.93079	0.229871	604.537
0.030155	-0.162021	1.31117	-0.455535	3.49205	-0.171506	604.538
0.0358712	-0.160431	1.3193	-0.271274	2.7591	0.39195	604.54
0.0345015	-0.158584	1.30734	-0.275348	2.75304	0.431817	604.541
0.0347966	-0.160066	1.30251	-0.246027	2.72293	0.554087	604.542
0.0318326	-0.16131	1.29245	-0.433815	3.47814	-0.312774	604.543
0.035724	-0.157595	1.29537	-0.28324	2.74818	0.462415	604.545
0.0277232	-0.160758	1.29227	-0.414731	3.41988	-0.173786	604.546
0.0299312	-0.154982	1.27495	-0.278129	2.73768	0.306351	604.547
0.0298859	-0.154825	1.27199	-0.288876	2.78173	0.293662	604.548
0.0303663	-0.153216	1.28436	0.123114	0.752443	1.77109	604.55
0.029054	-0.160345	1.3389	-0.390244	3.26034	-0.169806	604.551
0.0314489	-0.164777	1.35167	-0.39127	3.1084	-0.155979	604.552
0.0268348	-0.157507	1.27773	-0.486393	3.47729	-0.326156	604.553
0.0283559	-0.155785	1.31956	-0.350293	2.80712	0.436939	604.555
0.0267272	-0.162405	1.34055	-0.45422	3.2571	-0.174765	604.556
0.0280986	-0.165795	1.34324	-0.391301	3.2224	-0.400149	604.557
0.0276	-0.163455	1.30041	-0.290502	2.77021	-0.0247514	604.561
0.0270036	-0.162726	1.30859	-0.318897	3.07775	-0.00411684	604.562
0.0288925	-0.163666	1.31638	0.347851	-2.91443	0.239406	604.563
0.0292555	-0.160515	1.28598	-0.328529	2.95661	0.0285145	604.565
0.0282163	-0.15821	1.28159	-0.304796	2.83585	0.276377	604.566
0.0280218	-0.157933	1.31887	-0.373087	3.01227	0.525028	604.567
0.0271655	-0.158254	1.31297	-0.367549	2.99624	0.578046	604.568
0.0321465	-0.159716	1.3495	-0.314693	2.9483	0.424404	604.57
0.0317657	-0.155756	1.3384	-0.381898	3.02922	0.695346	604.571
0.0297933	-0.155149	1.32514	-0.37161	2.98474	0.708494	604.572
0.0294788	-0.159335	1.33383	-0.372394	2.93476	0.61654	604.573
0.0279898	-0.157772	1.32733	-0.371821	2.95072	0.715056	604.575
0.0298362	-0.161216	1.32813	0.3567	-3.15921	-0.713516	604.576
0.0314315	-0.160303	1.32381	0.335973	-3.11731	-0.740491	604.577
0.0320645	-0.160041	1.34308	-0.31041	2.96671	0.686951	604.578
0.0325626	-0.156218	1.32098	-0.309445	3.10215	0.674155	604.58
0.00663855	0.00132686	8.28141e-05	-0.189505	1.56031	0.239176	604.583
0.028636	-0.15613	1.28091	-0.291825	2.87891	0.353573	604.585
0.030718	-0.164199	1.31695	-0.329916	2.96979	0.188588	604.586
0.0331334	-0.162428	1.30075	-0.28271	2.82317	0.162461	604.587
0.0331334	-0.162428	1.30075	-0.28271	2.82317	0.162461	604.587
0.0343074	-0.154771	1.26191	-0.30083	2.81726	-0.0187331	604.59
0.0364254	-0.158888	1.28185	-0.291949	2.78322	0.12611	604.591
0.0361102	-0.159851	1.29499	-0.261762	2.7463	0.143214	604.592
0.0371869	-0.163	1.31552	-0.31863	2.90014	0.0351397	604.593
0.0348068	-0.163302	1.33345	-0.406574	3.1882	-0.216654	604.595
0.0374684	-0.162346	1.3578	-0.425205	3.16479	-0.307783	604.598
0.0370733	-0.158158	1.34077	-0.384799	2.87512	0.355035	604.6
0.0362488	-0.159659	1.35329	-0.477643	3.33369	-0.224838	604.601
0.0395823	-0.156986	1.34904	-0.327531	2.77588	0.524178	604.602
0.0368868	-0.163999	1.36726	-0.471482	3.36419	-0.234873	604.603
0.0342716	-0.163799	1.36504	0.375106	-2.81276	0.235762	604.605
0.032439	-0.163403	1.36724	0.357504	-2.81098	0.317798	604.606
0.0267441	-0.144559	1.23172	0.696824	-0.220705	1.7123	604.61
0.0389182	-0.168285	1.40017	0.291506	-2.94244	0.321076	604.611
0.0385596	-0.168706	1.39614	0.300527	-2.95301	0.361244	604.612
0.0363693	-0.162121	1.35455	0.357089	-2.80663	0.011962	604.613
0.0338135	-0.15787	1.32056	0.358804	-2.82031	0.167828	604.615
0.035329	-0.156053	1.31835	-0.46501	3.47811	-0.204626	604.616
0.0379235	-0.159843	1.38358	-0.349559	2.8279	0.386797	604.62
0.0383146	-0.159978	1.34978	-0.312295	2.83664	0.17114	604.621
0.0361773	-0.160193	1.34919	-0.302335	2.89915	0.0954383	604.622
0.0315139	-0.161504	1.33335	0.347144	-2.83877	-0.155032	604.623
0.0373887	-0.163015	1.34633	-0.277409	2.85727	0.226287	604.625
0.0343101	-0.160575	1.31849	0.327328	-3.29903	-0.415557	604.626
0.00776428	0.00147618	0.000153011	-1.05614	-1.40435	1.3657	604.627
0.0343434	-0.166001	1.35484	-0.289218	2.9427	0.354359	604.628
0.0323518	-0.16871	1.36596	-0.343612	3.19658	-0.216214	604.632
0.0338606	-0.169635	1.38816	-0.324634	3.22501	-0.183272	604.633
0.0317873	-0.168011	1.38814	-0.334115	3.22846	-0.0777955	604.635
0.0343745	-0.160929	1.33435	-0.283084	2.80112	0.0475411	604.636
0.0353994	-0.155538	1.2914	-0.272086	2.69305	0.0881026	604.637
0.0368162	-0.153881	1.29913	-0.280446	2.74982	0.280601	604.641
0.0362032	-0.153958	1.32474	-0.364784	3.27578	0.395781	604.642
0.0407452	-0.152751	1.29315	-0.307208	2.78501	0.210485	604.643
0.0372897	-0.15531	1.31436	0.345369	-2.93195	-0.25172	604.645
0.0354522	-0.154683	1.30839	0.35915	-2.93415	-0.158608	604.646
0.0348497	-0.146616	1.2865	0.319581	-2.97036	-0.652976	604.647
0.0358698	-0.15144	1.30756	0.329081	-3.14336	-0.76653	604.648
0.0365744	-0.154962	1.31027	-0.312977	2.93265	0.524403	604.65
0.0384843	-0.158149	1.30903	0.343415	-3.11141	-0.61431	604.651
0.0363043	-0.156158	1.30068	0.340696	-2.84324	0.145548	604.652
0.0345931	-0.164104	1.35888	-0.306746	2.87618	0.326615	604.653
0.0323782	-0.154868	1.31339	-0.289514	2.76995	0.510436	604.655
0.0253571	-0.143127	1.23231	0.589644	-0.2294	1.69213	604.656
0.0253596	-0.152439	1.30214	0.360168	-2.73085	-0.128579	604.657
0.0264453	-0.150993	1.26274	0.34662	-2.66458	-0.0314916	604.658
0.029532	-0.149639	1.25374	0.347329	-2.63541	-0.0918311	604.66
0.0357767	-0.153561	1.29127	-0.269267	2.73973	0.313788	604.661
0.02717	-0.136614	1.19958	0.622999	-0.339894	1.69869	604.662
0.0412189	-0.150052	1.30073	-0.325178	2.77384	0.377197	604.667
0.0370068	-0.158648	1.32768	0.4049	-2.97568	0.219059	604.668
0.0360501	-0.164121	1.3527	0.403009	-2.83119	0.274552	604.67
0.0355818	-0.160197	1.34391	-0.482598	3.45249	-0.23462	604.671
0.0373191	-0.162426	1.38828	0.367812	-2.77658	0.120185	604.672
0.0379095	-0.157091	1.30781	0.342459	-2.81195	0.163694	604.673
0.0302997	-0.137809	1.16275	0.779134	-0.142617	1.70026	604.675
0.0287371	-0.137907	1.16695	0.731424	-0.120427	1.70226	604.676
0.0353767	-0.1554	1.30477	0.337955	-2.69858	0.139444	604.677
0.0366064	-0.159202	1.31477	0.383934	-2.66257	0.13732	604.681
0.035827	-0.153512	1.32185	-0.47778	3.39298	-0.154063	604.682
0.0376251	-0.155168	1.34011	0.37725	-2.79535	-0.118965	604.683
0.0380385	-0.143281	1.26243	-0.333121	2.81703	0.440527	604.685
0.0377401	-0.142823	1.25739	-0.325084	2.79753	0.483464	604.686
0.036321	-0.151166	1.27309	0.395025	-2.79944	0.196394	604.687
0.0361023	-0.150123	1.27309	0.384777	-2.88611	0.0883718	604.688
0.0370539	-0.148066	1.24851	0.377153	-2.76378	0.219502	604.692
0.0357912	-0.153717	1.32039	-0.377237	2.97759	0.446533	604.693
0.0383206	-0.145701	1.23784	-0.308238	-0.0667113	1.78011	604.695
0.0336106	-0.139538	1.22008	0.190277	-0.368617	1.7981	604.696
0.0305499	-0.141339	1.22199	-0.113453	0.383748	1.80221	604.697
0.029705	-0.146047	1.28517	0.178953	0.23055	1.76933	604.698
0.0344839	-0.150435	1.26368	-0.49148	3.5312	-0.0981061	604.7
0.031294	-0.140937	1.25773	0.485648	-0.172259	1.77347	604.701
0.0298262	-0.140032	1.25833	0.597268	-0.189635	1.77452	604.702
0.0293525	-0.142034	1.26339	0.586457	-0.145357	1.77214	604.706
0.0296167	-0.13423	1.24048	0.624303	-0.270749	1.73595	604.707
0.0283703	-0.134714	1.23049	0.656452	-0.310138	1.74213	604.708
0.0288244	-0.139726	1.25935	0.453221	-0.463073	1.73658	604.71
0.0340382	-0.140414	1.30043	0.378687	-0.586361	1.7203	604.711
0.0337353	-0.142005	1.29795	0.372012	-0.589049	1.71787	604.712
0.0345248	-0.148556	1.31572	0.00722159	0.522629	1.79403	604.713
0.0446368	-0.146978	1.27533	-0.353565	2.79519	0.603924	604.715
0.0478054	-0.146794	1.25442	-0.305452	2.70639	0.419662	604.721
0.0483405	-0.149042	1.2787	-0.328341	2.92527	0.521551	604.722
0.0487807	-0.145779	1.26235	-0.318555	2.82735	0.532835	604.723
0.0426507	-0.152244	1.3138	-0.320591	2.78946	0.570959	604.725
0.0440249	-0.158124	1.34992	-0.363726	2.89958	0.494632	604.726
0.0440579	-0.154927	1.3211	-0.363724	2.8881	0.631174	604.727
0.0471349	-0.156072	1.32543	-0.360647	2.79434	0.612255	604.728
0.0465804	-0.15	1.28985	-0.312085	2.72569	0.658763	604.73
0.0459521	-0.14701	1.26102	-0.30784	2.69749	0.712594	604.731
0.0429877	-0.148619	1.25846	-0.32313	2.7613	0.746629	604.732
0.0431662	-0.143243	1.27436	-0.357584	2.90362	0.742927	604.733
0.0441713	-0.143212	1.27126	-0.343899	2.88277	0.615411	604.735
0.0414727	-0.142183	1.24365	-0.261306	2.7568	0.471165	604.736
0.0015106	-0.00659152	-0.000114923	-1.3647	1.01286	1.45724	604.74
-0.0072828	-0.00154604	0.000216736	-2.09016	-0.204731	-2.0828	604.741
0.0440961	-0.155429	1.28523	-0.288116	2.69712	0.308786	604.742
0.00184647	-0.00719978	1.90414e-05	-1.36596	1.01201	1.45935	604.743
0.00184648	-0.00719978	1.90418e-05	-1.36596	1.01201	1.45935	604.745
0.00180056	-0.00737309	2.09562e-05	-1.3499	1.02515	1.44287	604.746
0.0402137	-0.153147	1.28211	-0.408636	3.47477	-0.143128	604.747
0.0417338	-0.159336	1.34111	0.313106	-2.72278	0.12613	604.748
0.040436	-0.160115	1.37699	-0.394067	3.43336	-0.128379	604.75
0.0429001	-0.156462	1.34983	-0.269655	2.74388	0.273497	604.751
0.00188389	-0.00679329	9.29411e-05	-1.36161	1.01675	1.4532	604.752
0.00212917	-0.00697193	0.000254855	-1.34005	1.03507	1.42947	604.753
0.00219122	-0.0068076	0.000201165	-1.34322	1.03383	1.43175	604.755
0.0419824	-0.15912	1.37265	-0.383792	3.29794	-0.241279	604.756
0.0417616	-0.158062	1.37293	-0.333047	2.9944	-0.282492	604.757
0.0397665	-0.150664	1.34169	0.354399	-2.97241	0.150133	604.761
0.0377695	-0.149005	1.27519	0.35204	-3.10734	0.388849	604.762
0.0420157	-0.152684	1.31348	0.365945	-3.04501	0.356699	604.763
0.0424124	-0.137749	1.2598	0.343661	-3.0603	-0.793907	604.765
0.0430874	-0.138264	1.25348	0.327706	-3.0425	-0.870989	604.766
0.0459983	-0.146893	1.21821	0.402076	-2.82061	0.489174	604.78
0.045189	-0.147626	1.25419	-0.4301	3.31553	-0.495656	604.781
0.0432527	-0.14333	1.23914	0.344788	-2.80062	0.576427	604.782
0.0413165	-0.150874	1.26514	-0.381994	3.27848	-0.486395	604.783
0.0414023	-0.147054	1.24594	0.359676	-2.96187	0.428156	604.785
0.0380172	-0.145598	1.2249	-0.395357	3.25491	-0.55615	604.791
0.0389454	-0.151508	1.25733	-0.442754	3.40359	-0.401722	604.792
0.0400166	-0.15026	1.27498	0.328075	-2.75911	0.427744	604.793
0.042574	-0.150133	1.28564	0.386134	-2.79841	0.402686	604.795
0.0428393	-0.15063	1.28168	0.385705	-2.81739	0.446516	604.796
0.0424025	-0.147308	1.27179	0.370896	-2.76861	0.470144	604.797
0.0393791	-0.151351	1.27684	-0.413773	3.29355	-0.445063	604.798
0.041297	-0.154484	1.28358	0.405017	-2.80271	0.352186	604.8
0.0410904	-0.157164	1.33048	-0.458099	3.3647	-0.278444	604.801
0.0427062	-0.146187	1.2662	-0.306547	2.79479	0.14341	604.802
0.0458383	-0.143838	1.28453	-0.364229	2.91224	0.0599649	604.803
0.0437988	-0.143307	1.28388	-0.448688	3.28541	-0.31908	604.805
0.0467739	-0.140123	1.2912	-0.302078	2.75726	0.433008	604.806
0.0464778	-0.142068	1.28229	-0.300106	2.72945	0.43468	604.807
0.0416904	-0.140872	1.24737	-0.397974	3.42648	-0.514638	604.808
0.0425582	-0.141253	1.26632	-0.274943	2.78744	0.74837	604.81
0.038313	-0.147552	1.28538	-0.371533	3.31386	-0.446101	604.811
0.0378631	-0.148547	1.28027	-0.37368	3.35324	-0.372382	604.812
0.0370592	-0.130164	1.1302	0.372107	0.934054	-2.82952	604.813
-0.00844433	-0.00139411	3.61547e-05	1.32746	-1.0225	-1.05878	604.817
0.0347239	-0.127354	1.12021	0.323267	1.00972	-2.82721	604.818
0.0319804	-0.120239	1.08054	0.433669	1.02017	-2.81711	604.82
0.00843031	0.00108138	0.000205854	-0.16524	1.56505	0.210724	604.821
0.0445201	-0.144498	1.28802	-0.321667	2.88774	0.524434	604.822
0.0408379	-0.146878	1.27835	-0.376594	3.27505	-0.440469	604.823
0.044172	-0.144533	1.2812	-0.29673	2.74246	0.654579	604.825
0.0424303	-0.135819	1.1436	-0.507166	-0.504643	-2.78903	604.826
0.0443714	-0.140145	1.15029	-0.640089	-0.569888	-2.72577	604.827
0.0440228	-0.142941	1.15227	-0.603139	-0.478605	-2.7434	604.828
-0.00816594	-0.00121058	9.43066e-05	-2.07893	-0.225101	-2.0758	604.83
0.0320812	-0.131223	1.14598	-0.295799	-0.141401	1.78745	604.831
0.0408344	-0.130849	1.13057	-0.42896	-0.490574	1.78194	604.832
0.0426632	-0.147339	1.25588	-0.302664	2.71974	0.304387	604.833
0.0443798	-0.148301	1.26658	-0.267196	2.71983	0.268803	604.835
0.039468	-0.14346	1.25009	-0.273472	2.76999	0.153638	604.836
0.0402061	-0.144723	1.26126	-0.266323	2.73462	0.190145	604.837
0.0356631	-0.141374	1.26805	-0.229367	2.86575	0.385717	604.838
0.0416488	-0.140076	1.2435	-0.213711	2.77928	0.20572	604.84
0.0428782	-0.136707	1.19837	-0.233122	2.70977	0.149644	604.841
0.0429323	-0.138035	1.20446	-0.240517	2.72516	0.132806	604.842
0.044681	-0.139484	1.21428	-0.300356	2.82672	0.0139093	604.843
0.0458222	-0.140191	1.20629	-0.298502	2.78231	-0.02917	604.845
0.0427678	-0.139666	1.21481	-0.295372	2.80276	-0.171759	604.846
0.0437154	-0.141857	1.2325	-0.283672	2.79097	-0.100772	604.847
0.0457826	-0.140899	1.22245	-0.277821	2.7319	0.0971584	604.848
0.048349	-0.142293	1.24623	-0.267414	2.67889	0.28423	604.85
0.0481658	-0.139335	1.23599	-0.275989	2.66895	0.21862	604.851
