22.9579	-15.4485	70.9528	-2.59269	-1.65393	0.354118
21.396	-14.5871	66.567	2.62226	1.60959	-0.142474
20.7228	-14.7692	68.7506	-2.61648	-1.61343	0.257443
-8.21799	2.90442	11.3337	1.4419	1.05417	-1.66891
-7.8751	3.34266	11.3244	1.46934	1.01412	-1.71197
40.5693	-21.6301	70.6982	-0.312886	0.457295	1.25424
-8.22249	2.59	11.3844	1.432	1.08555	-1.63795
-7.94125	3.07643	11.3709	1.45516	1.04558	-1.68681
1.32479	10.325	-9.78948	0.702135	-1.33115	-1.758
40.4203	-24.2486	66.1461	-0.305795	0.179072	1.17522
42.9476	-25.6099	67.1354	-0.0531629	0.0917504	1.13291
38.282	-23.6802	61.7353	-0.245365	-0.0330272	1.09296
39.7107	-24.5503	63.2031	-0.24913	-0.0169064	1.09387
43.4909	-25.8856	64.8437	-0.179647	0.190635	1.19164
44.2872	-25.2727	65.6899	-0.187686	0.248894	1.22541
44.8384	-25.9511	65.3358	-0.0712228	0.0595484	1.1427
27.1038	-19.0456	63.5764	2.40009	1.63024	-0.131621
28.1525	-20.0954	66.137	2.36677	1.64821	-0.195029
26.6958	-18.9828	64.4589	2.3913	1.6325	-0.20924
26.8374	-19.1568	63.8119	2.34737	1.62119	-0.185776
27.979	-20.0031	68.312	2.41544	1.71092	-0.349955
26.5767	-19.2727	64.526	2.44269	1.66741	-0.146921
25.8744	-19.3082	63.4505	2.40631	1.66706	-0.127801
26.0104	-19.6192	64.4116	2.37751	1.70381	-0.233454
25.4147	-19.3537	64.4089	2.35929	1.66152	-0.24259
26.9425	-19.3785	66.6848	-2.79225	-1.8957	0.223444
25.1023	-18.7406	64.8235	-2.73931	-1.86469	0.184488
23.9303	-18.4325	64.2472	2.37385	1.67852	-0.210465
23.8319	-18.4131	63.5218	2.43708	1.6852	-0.126551
23.6919	-18.04	65.3444	-2.74858	-1.8289	0.0974242
22.3856	-17.2676	62.8387	2.48035	1.6212	-0.0715567
20.2158	-17.7087	63.6574	2.40239	1.72355	-0.28664
19.9466	-17.0951	64.7437	2.39745	1.64699	-0.218764
21.4847	-17.7142	69.2781	-2.67712	-1.89049	0.396211
18.8301	-16.2605	66.1843	2.44236	1.63606	-0.240818
19.6732	-16.0899	67.1797	-2.70041	-1.79125	0.179917
17.1937	-15.4849	66.627	2.44502	1.66952	-0.313075
14.9672	-13.7273	63.5472	2.52177	1.65459	-0.240373
14.0313	-13.3659	65.5511	-2.68638	-1.71576	0.208254
12.4975	-12.4322	65.0102	2.60562	1.64717	-0.113411
12.0879	-12.3409	66.9189	-2.58986	-1.67568	0.296138
10.8613	-10.9745	65.7723	2.59678	1.62934	-0.211507
9.26269	-10.9594	64.71	2.50554	1.63754	-0.34041
8.45263	-10.1124	66.4051	2.5099	1.63191	-0.339168
5.87849	-8.63948	63.3595	2.60421	1.60792	-0.243005
3.55555	-7.56623	61.12	2.54732	1.57378	-0.0671369
4.61957	-7.43158	70.6314	-2.54525	-1.64266	0.649619
3.52204	-7.15908	67.5956	-2.55586	-1.59849	0.414673
1.7997	-6.45341	65.083	2.67095	1.6888	-0.178253
1.1634	-5.4747	69.7059	2.53151	1.56232	-0.511037
-0.184475	-4.2927	68.2574	-2.54807	-1.55001	0.757186
-0.673927	-3.36831	71.1314	2.61123	1.59062	-0.627207
-2.20748	-3.32112	67.9132	-2.4995	-1.48296	0.55474
-2.80925	-2.30523	67.6708	2.57993	1.57248	-0.391251
-1.99043	-1.82168	71.6497	-2.40646	-1.45553	0.767533
-3.73163	-2.09835	70.7432	-2.50782	-1.47615	0.564058
-4.9055	-1.2571	65.2058	2.71562	1.60516	0.116258
-4.80024	-0.95926	70.6166	-2.54611	-1.52306	0.51184
-4.41698	-1.20798	71.0319	-2.52202	-1.49391	0.603078
-4.91746	-1.3495	68.9559	-2.59716	-1.55903	0.665219
-4.81847	-1.53814	71.1112	-2.46406	-1.4969	0.531316
-5.63097	-0.989999	69.7457	-2.50958	-1.47973	0.314728
-5.5466	-1.28389	68.2122	-2.52281	-1.47198	0.547606
-5.89499	-1.28499	69.2972	-2.57676	-1.53824	0.467036
-5.81891	-1.8964	68.0623	2.51757	1.60539	-0.44931
-6.3331	-1.8438	61.1857	2.50973	1.59922	0.00839582
-6.09248	-2.51344	68.0092	2.43438	1.58812	-0.512657
-6.60621	-2.87914	64.661	-2.50327	-1.59651	0.196536
-6.39266	-3.28908	63.7702	2.64857	1.76067	0.0279451
-6.34735	-3.12014	60.0962	2.6777	1.72574	0.236966
-6.06658	-3.80345	66.3446	2.56621	1.7166	-0.197673
-6.29563	-3.97606	67.4459	2.49961	1.67321	-0.284332
-6.1758	-4.60099	67.3949	-2.52044	-1.69782	0.504522
-5.78528	-4.23289	68.5233	2.4875	1.70113	-0.690378
-6.55996	-5.39297	66.7608	2.47264	1.69362	-0.390679
-6.73897	-5.70469	63.7511	-2.48162	-1.76975	0.277872
-6.72075	-6.28581	65.435	2.56184	1.79138	-0.585243
-6.62609	-6.35736	65.124	-2.42234	-1.71162	0.508965
-6.34594	-7.30023	65.622	2.36023	1.75376	-0.345053
-5.80377	-6.50855	55.5747	-2.40598	-1.76393	-0.460224
-6.80897	-7.8208	64.5641	-2.46249	-1.82916	0.518214
-6.69996	-8.83989	64.3833	-2.46506	-1.89386	0.431055
-6.79081	-8.66117	63.7411	2.33134	1.79788	-0.571069
-6.80048	-9.24587	62.5071	2.43128	1.89353	-0.372776
-6.79271	-9.27974	62.737	2.45716	1.90606	-0.5741
-6.96388	-10.0409	64.2471	2.47277	1.93007	-0.474115
-6.96929	-10.4281	62.5479	-2.41082	-1.91444	0.594267
-6.57062	-10.8345	64.1882	-2.3214	-1.88273	0.581615
-6.64313	-11.1143	64.7023	-2.36808	-1.95108	0.577746
-6.97186	-11.2752	62.7733	-2.31029	-1.88693	0.542957
-7.27317	-12.3087	62.7912	2.35065	1.96617	-0.381024
-6.95652	-12.3404	63.2629	-2.34221	-1.99401	0.550596
-6.54144	-13.2803	60.993	-2.21579	-2.01782	0.490542
-6.8596	-12.9886	59.6771	-2.34612	-2.11511	0.500695
-7.24024	-14.1841	64.5584	-2.24477	-2.05883	0.447032
-7.80296	-14.3115	63.23	2.35528	2.10146	-0.406936
-7.36986	-14.7814	64.9201	2.35011	2.17235	-0.528865
-7.57628	-14.7429	62.4681	-2.24898	-2.072	0.141436
-7.27298	-15.1043	63.9212	-2.18383	-2.09148	0.542755
-7.51647	-15.2973	63.2107	-2.19512	-2.06044	0.528026
-7.58623	-15.8414	62.7125	2.26994	2.16193	-0.25505
-7.58082	-16.0251	65.2564	-2.16559	-2.09283	0.506666
-6.58701	-15.7218	63.9619	2.16431	2.22604	-0.652177
-7.43293	-16.0154	62.6036	2.25778	2.24186	-0.587581
-7.42363	-16.3637	63.8297	2.15986	2.1636	-0.406514
-6.75453	-16.6051	66.1744	2.17043	2.21871	-0.712053
-7.06427	-16.8199	65.8538	-2.11296	-2.15579	0.521718
-7.3882	-16.656	65.7935	2.20411	2.19386	-0.524376
-7.30425	-16.9061	65.2872	2.22549	2.24773	-0.42799
-6.82729	-17.0423	65.2745	2.21703	2.30335	-0.533593
-6.32142	-16.5626	64.7388	2.16286	2.24098	-0.563719
-6.45958	-16.9598	63.9343	-2.04923	-2.14336	0.487939
-5.83592	-17.4692	67.6029	2.11002	2.26204	-0.547611
-5.39347	-17.5602	65.4017	-1.95994	-2.08516	0.568972
-4.35648	-15.7493	51.0739	-1.90783	-2.11889	-0.558136
-3.44128	-18.0263	64.2615	2.05593	2.30921	-0.345455
-3.6883	-18.3203	62.6823	2.07634	2.34306	0.13899
-2.80637	-18.387	65.9126	-1.91053	-2.21642	0.641549
-0.728528	-18.3983	65.0831	1.99352	2.48498	-0.630338
-0.258736	-19.5526	65.6364	2.07048	2.56741	-0.389781
-0.414107	-19.2501	65.0869	-1.86476	-2.36748	0.205432
1.67488	-19.6575	65.204	1.91127	2.57823	-0.351309
8.76829	4.29217	-10.1851	1.4379	-1.12708	1.30078
8.43088	5.36758	-10.199	1.51302	-1.07286	1.3599
5.71606	-19.6797	62.2626	-1.54218	-2.31532	0.653524
7.89892	-20.0786	64.487	-1.60731	-2.48498	0.254139
11.956	-21.0609	66.0994	-1.44569	-2.45244	0.575689
8.90669	-9.82357	33.5937	1.76098	1.61773	1.03097
8.91814	-9.98774	34.4313	1.74392	1.65574	0.986347
