-0.265656381845	-1.27880454063	0.141796723008	-0.00163615925703	-0.00115296430886	0.0023527322337	0.999995291233	1359485908.109000291
-0.265655010939	-1.27878928185	0.141799405217	-0.00133681239095	-0.000889875518624	0.00217422354035	0.999996304512	1359485908.117419542
-0.265678852797	-1.2787810564	0.141810983419	-0.00132606190164	-0.000859950203449	0.00218595704064	0.999996364117	1359485908.125600156
-0.265663564205	-1.27878415585	0.14177326858	-0.00138477934524	-0.000877271173522	0.00218223594129	0.999996244907	1359485908.133920011
-0.265669852495	-1.2787733078	0.141803115606	-0.00134463713039	-0.000861660926603	0.00219085067511	0.999996364117	1359485908.142270358
-0.265651971102	-1.27877938747	0.141792207956	-0.00125936162658	-0.000746521633118	0.00218511908315	0.999996542931	1359485908.150633213
-0.265654921532	-1.27879750729	0.141801267862	-0.00159447058104	-0.00110046740156	0.00236329366453	0.999995350838	1359485908.158974855
-0.265647679567	-1.27880096436	0.141805037856	-0.00139498931821	-0.000855708203744	0.00219040131196	0.999996304512	1359485908.167278801
-0.265592455864	-1.27870821953	0.141729205847	-0.00180676649325	-0.00163674377836	0.00208559748717	0.999994874001	1359485908.175615046
-0.265613883734	-1.27871000767	0.1417427212	-0.00172193231992	-0.00157756113913	0.002085813554	0.999995112419	1359485908.184029017
-0.265625536442	-1.2786937952	0.141718387604	-0.00167333020363	-0.00146833842155	0.00201768381521	0.999995529652	1359485908.194899171
-0.265611708164	-1.27869832516	0.14171411097	-0.00179661111906	-0.00150394206867	0.00200014188886	0.999995291233	1359485908.200593477
-0.265613466501	-1.27868211269	0.141711726785	-0.00161312590353	-0.00150927808136	0.00231491657905	0.999994874001	1359485908.210274562
-0.265601545572	-1.27869224548	0.141722455621	-0.00163231033366	-0.00156256533228	0.00228461716324	0.999994814396	1359485908.217252119
-0.265591651201	-1.27869820595	0.141728341579	-0.00168384728022	-0.00155676563736	0.00226565590128	0.999994814396	1359485908.226010183
-0.265619844198	-1.27868616581	0.141765937209	-0.00161552475765	-0.00156054133549	0.00232001743279	0.999994754791	1359485908.233915734
-0.265606611967	-1.27869021893	0.141728952527	-0.00163951015566	-0.00155809673015	0.00227978476323	0.999994874001	1359485908.242119838
